step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
99,CASH_IN,307.89,C38,4202.98,3895.09,C6,189.98,497.87,0,0
99,CASH_OUT,111.54,C21,5337.2,5225.66,C25,5.55,117.09,0,0
99,PAYMENT,69.71,C31,1410.82,1341.11,C29,4035.28,4104.99,0,0
99,CASH_OUT,92.1,C27,5038.93,4946.84,C36,360.15,452.25,0,0
100,CASH_OUT,433.76,C16,454.89,21.13,C30,4550.76,4984.52,0,0
100,CASH_IN,421.93,C30,4984.52,4562.59,C18,5018.9,5440.83,0,0
100,PAYMENT,33.77,C37,0.0,0.0,C47,0.0,33.77,0,0
100,TRANSFER,96.6,C50,5481.46,5384.85,C1,0.0,96.6,0,0
100,CASH_OUT,280.81,C26,12926.4,12645.6,C47,33.77,314.58,0,0
100,CASH_IN,24.83,C13,3026.91,3002.07,C22,5381.85,5406.68,0,0
100,CASH_OUT,25.22,C18,5440.83,5415.62,C17,5245.23,5270.45,0,0
100,CASH_OUT,51.44,C23,1713.23,1661.79,C41,4152.89,4204.32,0,0
100,PAYMENT,21.13,C16,21.13,0.0,C17,5270.45,5291.58,0,0
100,CASH_OUT,140.83,C38,3895.09,3754.26,C37,0.0,140.83,0,0
100,CASH_IN,251.5,C41,4204.32,3952.82,C12,11538.75,11790.26,0,0
100,TRANSFER,140.83,C37,140.83,0.0,C35,3586.74,3727.58,0,0
100,CASH_IN,266.68,C28,2066.3,1799.62,C26,12645.6,12912.28,0,0
100,PAYMENT,243.65,C20,1502.92,1259.27,C19,241.7,485.36,0,0
100,PAYMENT,186.7,C3,841.93,655.23,C50,5384.85,5571.56,0,0
100,TRANSFER,123.23,C37,0.0,0.0,C28,1799.62,1922.85,0,0
100,CASH_OUT,130.99,C31,1341.11,1210.12,C35,3727.58,3858.56,0,0
100,CASH_IN,166.85,C19,485.36,318.51,C7,221.83,388.68,0,0
100,CASH_OUT,1109.61,C24,17941.6,16831.98,C37,0.0,1109.61,0,0
100,PAYMENT,171.22,C32,5381.22,5210.0,C36,452.25,623.47,0,0
